TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_bin,CustomerAge_bin,Target
52.22999999999999,2023-09-11 18:08:19,Credit,San Francisco,Branch,28.0,Student,96.0,1.0,105.01000000000022,2024-11-04 08:08:11,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
78.62,2023-07-31 16:46:29,Debit,Oklahoma City,Branch,32.0,Doctor,52.0,1.0,1360.85,2024-11-04 08:08:12,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
47.78999999999999,2023-09-15 17:00:20,Debit,Denver,Branch,25.0,Student,37.0,1.0,1649.92,2024-11-04 08:11:55,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
333.97,2023-03-22 16:18:37,Debit,Fresno,Branch,52.0,Doctor,45.0,1.0,5237.36,2024-11-04 08:11:48,"(-0.33, 0.256]","(-0.711, 0.579]",1
30.870000000000005,2023-07-12 16:50:42,Debit,Fresno,ATM,33.0,Doctor,295.0,1.0,14348.65,2024-11-04 08:10:43,"(-1.019, -0.75]","(-0.711, 0.579]",3
710.43,2023-03-08 17:07:21,Debit,San Diego,Online,67.0,Retired,115.0,1.0,5625.55,2024-11-04 08:08:42,"(0.256, 2.051]","(0.579, 1.981]",1
220.23,2023-09-18 18:35:23,Debit,Milwaukee,ATM,41.0,Engineer,48.0,1.0,3438.02,2024-11-04 08:06:33,"(-0.33, 0.256]","(-0.711, 0.579]",3
27.279999999999973,2023-12-25 16:30:45,Debit,Atlanta,ATM,29.0,Doctor,96.0,1.0,10668.24,2024-11-04 08:09:42,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
101.51999999999998,2023-08-09 16:22:25,Debit,Tucson,ATM,49.0,Engineer,98.0,1.0,2018.9,2024-11-04 08:08:38,"(-0.75, -0.33]","(-0.711, 0.579]",3
162.65,2023-05-11 17:15:10,Debit,New York,ATM,59.0,Engineer,147.0,1.0,9500.95,2024-11-04 08:11:20,"(-0.75, -0.33]","(0.579, 1.981]",2
10.519999999999982,2023-07-19 17:38:50,Debit,Kansas City,ATM,55.0,Retired,30.0,1.0,2472.99,2024-11-04 08:11:06,"(-1.019, -0.75]","(-0.711, 0.579]",3
270.72,2023-03-27 17:25:32,Debit,Los Angeles,Branch,38.0,Doctor,37.0,1.0,6522.47,2024-11-04 08:12:10,"(-0.33, 0.256]","(-0.711, 0.579]",1
202.34,2023-01-10 16:32:06,Debit,New York,Online,20.0,Student,134.0,1.0,5113.438123505975,2024-11-04 08:11:25,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",1
247.58,2023-05-29 18:40:32,Debit,San Antonio,ATM,39.0,Engineer,152.0,1.0,778.7399999999998,2024-11-04 08:07:18,"(-0.33, 0.256]","(-0.711, 0.579]",2
686.1699999999998,2023-10-03 17:27:25,Debit,Denver,ATM,61.0,Retired,119.42293906810036,1.0,2246.15,2024-11-04 08:07:37,"(0.256, 2.051]","(0.579, 1.981]",3
359.65,2023-01-12 17:58:56,Credit,Jacksonville,Online,25.0,Student,289.0,1.0,219.52999999999975,2024-11-04 08:09:04,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",1
109.91,2023-05-01 16:23:22,Debit,Seattle,Branch,38.0,Doctor,90.0,1.0,12896.06,2024-11-04 08:10:57,"(-0.75, -0.33]","(-0.711, 0.579]",2
215.72,2023-10-11 18:04:39,Credit,Columbus,Branch,30.0,Engineer,137.0,1.0,8697.11,2024-11-04 08:11:54,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
490.76,nan,Debit,Columbus,Online,66.0,Retired,156.0,1.0,6414.11,2024-11-04 08:09:44,"(0.256, 2.051]","(0.579, 1.981]",0
224.28,2023-02-15 16:50:13,Debit,Chicago,Online,64.0,Retired,68.0,1.0,5767.51,2024-11-04 08:10:52,"(-0.33, 0.256]","(0.579, 1.981]",1
614.03,2023-05-08 16:37:14,Debit,Dallas,ATM,68.0,Retired,51.0,1.0,5113.438123505975,2024-11-04 08:08:12,"(0.256, 2.051]","(0.579, 1.981]",2
608.79,2023-11-03 18:37:18,Debit,Fort Worth,Online,55.0,Engineer,157.0,1.0,2991.17,2024-11-04 08:12:18,"(0.256, 2.051]","(-0.711, 0.579]",0
186.55,2023-06-21 16:49:10,Debit,Philadelphia,Branch,48.0,Engineer,288.0,1.0,5113.438123505975,2024-11-04 08:07:18,"(-0.75, -0.33]","(-0.711, 0.579]",2
840.16,2023-03-20 16:35:53,Credit,Colorado Springs,Branch,20.0,Student,68.0,1.0,1236.7600000000002,2024-11-04 08:12:12,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
203.34,2023-12-20 17:13:50,Debit,Phoenix,ATM,60.0,Doctor,66.0,1.0,13586.99,2024-11-04 08:09:43,"(-0.33, 0.256]","(0.579, 1.981]",0
90.88,2023-11-20 17:08:33,Debit,Colorado Springs,ATM,26.0,Engineer,284.0,1.0,7117.35,2024-11-04 08:10:50,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",0
60.110000000000014,2023-11-27 17:39:39,Credit,Albuquerque,Branch,61.0,Retired,122.0,1.0,7235.87,2024-11-04 08:08:09,"(-1.019, -0.75]","(0.579, 1.981]",0
393.92,2023-05-16 16:57:35,Debit,Memphis,Branch,72.0,Retired,47.0,1.0,7318.64,2024-11-04 08:12:07,"(0.256, 2.051]","(0.579, 1.981]",2
19.389999999999986,2023-11-17 16:39:20,Debit,Colorado Springs,ATM,43.0,Doctor,45.0,1.0,9847.6,2024-11-04 08:11:24,"(-1.019, -0.75]","(-0.711, 0.579]",0
557.41,2023-04-14 16:52:23,Credit,Washington,Online,80.0,Retired,49.0,1.0,2968.75,2024-11-04 08:09:54,"(0.256, 2.051]","(0.579, 1.981]",2
57.06999999999999,2023-08-25 16:30:02,Credit,Boston,Online,31.0,Doctor,99.0,1.0,9323.71,2024-11-04 08:11:35,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
395.27,2023-08-07 16:38:52,Credit,Miami,Online,18.0,Student,167.0,1.0,1764.08,2024-11-04 08:08:21,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",3
289.05,2023-06-09 17:58:00,Debit,New York,ATM,75.0,Retired,116.0,1.0,5683.49,2024-11-04 08:11:58,"(-0.33, 0.256]","(0.579, 1.981]",2
46.110000000000014,2023-03-27 17:07:20,Debit,San Francisco,Online,33.0,Doctor,233.0,1.0,5225.73,2024-11-04 08:10:44,"(-1.019, -0.75]","(-0.711, 0.579]",1
335.5,2023-08-14 16:01:02,Debit,Sacramento,ATM,63.0,Retired,47.0,1.0,6445.4,2024-11-04 08:12:23,"(-0.33, 0.256]","(0.579, 1.981]",3
388.07,2023-09-05 17:34:08,Debit,Seattle,Online,24.0,Student,68.0,1.0,289.71000000000004,2024-11-04 08:10:37,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",3
520.86,2023-03-20 16:29:02,Credit,Sacramento,Online,51.0,Engineer,66.0,1.0,9200.74,2024-11-04 08:08:47,"(0.256, 2.051]","(-0.711, 0.579]",1
787.4100000000001,2023-06-19 16:22:28,Debit,Memphis,Online,25.0,Student,39.0,1.0,300.8699999999999,2024-11-04 08:06:44,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
31.69999999999999,2023-06-01 16:56:33,Credit,Raleigh,ATM,48.0,Doctor,121.0,1.0,743.8999999999996,2024-11-04 08:08:02,"(-1.019, -0.75]","(-0.711, 0.579]",2
22.30000000000001,2023-05-01 16:57:17,Debit,Philadelphia,ATM,21.0,Student,90.0,1.0,1200.3500000000004,2024-11-04 08:12:18,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",2
203.12,2023-01-18 16:59:48,Debit,San Jose,ATM,56.0,Retired,181.0,1.0,1562.3900000000003,2024-11-04 08:09:15,"(-0.33, 0.256]","(0.579, 1.981]",1
315.94,2023-02-27 17:06:57,Credit,Raleigh,Branch,49.0,Doctor,172.0,1.0,7719.71,2024-11-04 08:12:09,"(-0.33, 0.256]","(-0.711, 0.579]",1
0.2599999999999909,2023-11-23 16:14:48,Debit,Oklahoma City,Online,20.0,Student,173.0,1.0,1833.67,2024-11-04 08:07:45,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
210.77,2023-05-31 16:50:20,Debit,Mesa,ATM,71.0,Retired,161.0,1.0,5396.65,2024-11-04 08:11:21,"(-0.33, 0.256]","(0.579, 1.981]",2
406.65,2023-11-08 18:32:44,Debit,Mesa,ATM,57.0,Doctor,107.0,1.0,12995.7,2024-11-04 08:11:01,"(0.256, 2.051]","(0.579, 1.981]",0
422.9,2023-02-27 16:15:53,Debit,Tucson,ATM,40.0,Engineer,111.0,1.0,7616.43,2024-11-04 08:10:52,"(0.256, 2.051]","(-0.711, 0.579]",1
20.620000000000005,2023-06-21 17:10:18,Credit,Philadelphia,ATM,35.0,Doctor,225.0,1.0,12500.8,2024-11-04 08:08:49,"(-1.019, -0.75]","(-0.711, 0.579]",2
174.39,2023-01-09 16:08:52,Debit,San Francisco,ATM,19.0,Student,36.0,1.0,1127.08,2024-11-04 08:11:01,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",1
7.860000000000014,2023-10-16 16:47:15,Credit,Sacramento,Branch,76.0,Retired,91.0,1.0,3621.98,2024-11-04 08:07:51,"(-1.019, -0.75]","(0.579, 1.981]",0
297.6564675428116,2023-01-03 18:18:14,Debit,Denver,Online,49.0,Engineer,44.0,1.0,5212.28,2024-11-04 08:08:55,"(-0.33, 0.256]","(-0.711, 0.579]",1
54.849999999999994,2023-09-05 16:05:58,Credit,San Francisco,Branch,58.0,Retired,40.0,1.0,2727.45,2024-11-04 08:09:36,"(-1.019, -0.75]","(0.579, 1.981]",3
16.55000000000001,2023-09-11 17:05:50,Debit,Tucson,Branch,26.0,Engineer,159.0,1.0,6089.79,2024-11-04 08:08:11,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
91.32,2023-11-10 16:43:45,Debit,Milwaukee,Branch,58.0,Engineer,77.0,1.0,2618.1,2024-11-04 08:08:22,"(-0.75, -0.33]","(0.579, 1.981]",0
195.49,2023-06-12 16:34:59,Debit,Memphis,ATM,31.0,Doctor,119.42293906810036,1.0,11988.12,2024-11-04 08:08:35,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",2
49.620000000000005,2023-12-07 16:19:07,Debit,Portland,ATM,55.0,Engineer,111.0,1.0,3841.42,2024-11-04 08:07:23,"(-1.019, -0.75]","(-0.711, 0.579]",0
487.16,2023-01-02 16:01:14,Credit,Los Angeles,Branch,28.0,Student,84.0,1.0,321.21000000000004,2024-11-04 08:12:22,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
405.6,2023-08-08 17:41:41,Debit,Tucson,Online,37.0,Engineer,44.0,1.0,9754.73,2024-11-04 08:09:24,"(0.256, 2.051]","(-0.711, 0.579]",3
512.95,2023-10-16 17:08:36,Debit,Columbus,Branch,57.0,Engineer,143.0,1.0,9584.52,2024-11-04 08:10:05,"(0.256, 2.051]","(0.579, 1.981]",0
345.94,2023-10-09 17:32:57,Debit,Portland,ATM,31.0,Doctor,163.0,1.0,7624.56,2024-11-04 08:11:40,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
356.56,2023-10-09 17:23:21,Debit,New York,Online,47.0,Engineer,52.0,1.0,2485.73,2024-11-04 08:11:57,"(-0.33, 0.256]","(-0.711, 0.579]",0
10.310000000000002,2023-01-13 16:23:56,Debit,Louisville,Online,36.0,Engineer,280.0,1.0,2137.9,2024-11-04 08:11:14,"(-1.019, -0.75]","(-0.711, 0.579]",1
211.69,2023-10-20 16:02:07,Debit,Atlanta,Branch,30.0,Doctor,111.0,1.0,6412.85,2024-11-04 08:07:50,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
221.49,2023-09-13 18:11:22,Credit,Oklahoma City,Branch,23.0,Student,196.0,1.0,707.25,2024-11-04 08:11:50,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",3
278.23,2023-05-04 17:49:33,Debit,Fresno,Online,48.0,Engineer,83.0,1.0,8300.54,2024-11-04 08:09:46,"(-0.33, 0.256]","(-0.711, 0.579]",2
116.88,2023-10-04 17:10:02,Debit,Memphis,ATM,45.0,Doctor,263.0,1.0,7717.34,2024-11-04 08:10:02,"(-0.75, -0.33]","(-0.711, 0.579]",3
328.77,2023-04-03 17:59:23,Credit,San Diego,Online,39.0,Doctor,247.0,1.0,6967.03,2024-11-04 08:09:57,"(-0.33, 0.256]","(-0.711, 0.579]",2
77.53,2023-07-25 18:00:25,Debit,Louisville,Branch,54.0,Retired,55.0,1.0,5158.6,2024-11-04 08:07:12,"(-1.019, -0.75]","(-0.711, 0.579]",3
421.74,2023-06-20 17:07:05,Debit,San Jose,Online,67.0,Doctor,103.0,1.0,12031.14,2024-11-04 08:10:18,"(0.256, 2.051]","(0.579, 1.981]",2
313.69,2023-03-10 16:35:33,Debit,Oklahoma City,Branch,73.0,Retired,152.0,1.0,7093.68,2024-11-04 08:10:23,"(-0.33, 0.256]","(0.579, 1.981]",1
411.72,2023-06-20 18:43:51,Debit,Washington,Branch,29.0,Doctor,153.0,1.0,8539.86,2024-11-04 08:11:43,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
508.73,2023-07-14 16:22:54,Debit,Chicago,Branch,59.0,Retired,89.0,1.0,7640.57,2024-11-04 08:09:07,"(0.256, 2.051]","(0.579, 1.981]",3
153.08,2023-11-27 16:57:08,Debit,Omaha,ATM,24.0,Student,201.0,1.0,1292.21,2024-11-04 08:09:29,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",0
23.00999999999999,2023-06-09 18:33:04,Debit,Las Vegas,Branch,63.0,Retired,166.0,1.0,5958.75,2024-11-04 08:09:14,"(-1.019, -0.75]","(0.579, 1.981]",2
69.28000000000003,2023-10-30 16:36:24,Debit,Los Angeles,Online,25.0,Student,129.0,1.0,708.7399999999998,2024-11-04 08:11:01,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
51.25,2023-08-29 16:16:15,Credit,Austin,Branch,28.0,Student,66.0,1.0,1744.4,2024-11-04 08:11:52,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
407.65,2023-08-07 17:17:34,Debit,Denver,ATM,25.0,Student,263.0,1.0,273.77999999999975,2024-11-04 08:08:37,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",3
459.25,2023-05-23 16:44:33,Debit,Tucson,Branch,25.0,Student,59.0,1.0,130.76000000000022,2024-11-04 08:11:47,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
301.56,2023-02-09 17:46:49,Debit,Seattle,Branch,49.0,Doctor,118.0,1.0,10389.6,2024-11-04 08:10:23,"(-0.33, 0.256]","(-0.711, 0.579]",1
17.670000000000016,2023-06-27 17:50:21,Debit,San Diego,Online,63.0,Doctor,91.0,1.0,1048.1800000000007,2024-11-04 08:10:55,"(-1.019, -0.75]","(0.579, 1.981]",2
5.2900000000000205,2023-03-13 18:24:20,Credit,San Francisco,Online,32.0,Doctor,132.0,1.0,12896.68,2024-11-04 08:11:04,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",1
401.37,2023-09-18 16:18:19,Debit,Los Angeles,Branch,43.0,Engineer,251.0,1.0,8208.54,2024-11-04 08:11:41,"(0.256, 2.051]","(-0.711, 0.579]",3
145.4,2023-07-06 17:53:38,Debit,Tucson,Online,38.0,Engineer,24.0,1.0,5244.49,2024-11-04 08:09:52,"(-0.75, -0.33]","(-0.711, 0.579]",2
556.34,2023-10-19 16:34:22,Debit,Seattle,Online,37.0,Doctor,46.0,1.0,11935.14,2024-11-04 08:07:12,"(0.256, 2.051]","(-0.711, 0.579]",0
34.31,2023-04-28 16:55:28,Debit,Philadelphia,ATM,24.0,Student,251.0,1.0,1484.7600000000002,2024-11-04 08:11:26,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",2
780.5899999999999,2023-06-28 17:58:48,Credit,Tucson,Online,23.0,Student,145.0,1.0,6513.34,2024-11-04 08:07:01,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
282.65,2023-03-08 17:42:36,Debit,Fort Worth,ATM,35.0,Doctor,161.0,1.0,13801.15,2024-11-04 08:08:51,"(-0.33, 0.256]","(-0.711, 0.579]",1
305.27,2023-09-27 16:25:38,Debit,Las Vegas,Online,68.0,Doctor,147.0,1.0,12958.65,2024-11-04 08:09:31,"(-0.33, 0.256]","(0.579, 1.981]",3
185.81,2023-09-20 16:30:06,Debit,Austin,Online,32.0,Doctor,116.0,1.0,9588.71,2024-11-04 08:10:15,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
66.00999999999999,2023-10-06 18:39:39,Debit,Milwaukee,Online,49.0,nan,179.0,1.0,3475.99,2024-11-04 08:07:05,"(-1.019, -0.75]","(-0.711, 0.579]",3
447.95,2023-01-11 17:27:56,Debit,Tucson,Branch,29.0,Engineer,75.0,1.0,7544.4,2024-11-04 08:09:20,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
279.3,2023-06-22 17:28:02,Debit,Oklahoma City,ATM,19.0,Student,48.0,1.0,1193.6099999999992,2024-11-04 08:07:20,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
297.6564675428116,2023-05-08 16:25:03,Debit,Indianapolis,Online,33.0,Doctor,27.0,1.0,12063.77,2024-11-04 08:07:00,"(-0.33, 0.256]","(-0.711, 0.579]",2
611.1500000000001,2023-08-11 17:12:30,Debit,Detroit,ATM,27.0,Student,121.0,1.0,892.8299999999999,2024-11-04 08:09:23,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",3
275.2,2023-08-24 17:13:38,Debit,New York,Online,54.0,Engineer,81.0,1.0,1230.12,2024-11-04 08:09:50,"(-0.33, 0.256]","(-0.711, 0.579]",3
427.79,2023-02-21 17:42:42,Debit,San Jose,Branch,18.0,Student,189.0,1.0,1479.67,2024-11-04 08:08:54,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
469.13,nan,Credit,San Antonio,ATM,54.0,Doctor,139.0,1.0,1265.2799999999997,2024-11-04 08:07:30,"(0.256, 2.051]","(-0.711, 0.579]",0
102.81000000000003,2023-12-04 16:23:00,Debit,Seattle,Branch,76.0,Retired,47.0,1.0,3228.87,2024-11-04 08:08:07,"(-0.75, -0.33]","(0.579, 1.981]",0
22.610000000000014,2023-12-21 17:56:04,Debit,Seattle,Online,19.0,Student,145.0,1.0,1111.6700000000005,2024-11-04 08:06:47,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
68.28,2023-06-08 18:54:04,Debit,Boston,Online,56.0,Engineer,293.0,1.0,3213.16,2024-11-04 08:08:24,"(-1.019, -0.75]","(0.579, 1.981]",2
33.64999999999998,2023-09-18 17:18:03,Credit,New York,Online,63.0,Doctor,146.0,1.0,12719.93,2024-11-04 08:07:24,"(-1.019, -0.75]","(0.579, 1.981]",3
362.68,2023-01-16 18:02:19,Credit,Miami,ATM,63.0,Retired,137.0,1.0,2040.77,2024-11-04 08:06:30,"(-0.33, 0.256]","(0.579, 1.981]",1
73.23000000000002,2023-06-23 16:41:27,Debit,San Francisco,Branch,20.0,Student,172.0,1.0,1309.85,2024-11-04 08:12:22,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",2
654.49,2023-11-20 16:31:36,Credit,Austin,Online,25.0,Student,104.0,1.0,164.60999999999967,2024-11-04 08:08:39,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",0
18.560000000000002,2023-04-24 17:04:21,Credit,Memphis,Branch,49.0,Engineer,161.0,1.0,4230.37,2024-11-04 08:07:40,"(-1.019, -0.75]","(-0.711, 0.579]",2
389.05,2023-01-06 17:35:08,Debit,Dallas,ATM,27.0,Student,41.0,1.0,761.0,2024-11-04 08:11:28,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
7.3799999999999955,2023-03-15 16:47:45,Debit,Houston,Online,67.0,Retired,119.42293906810036,1.0,2923.83,2024-11-04 08:10:18,"(-1.019, -0.75]","(0.579, 1.981]",1
109.47999999999999,2023-06-26 17:38:22,Debit,Baltimore,Online,44.67844382691544,Retired,93.0,1.0,7372.47,2024-11-04 08:07:26,"(-0.75, -0.33]","(-0.711, 0.579]",2
66.91,2023-01-30 18:47:17,Debit,Seattle,ATM,39.0,Doctor,85.0,1.0,871.1000000000004,2024-11-04 08:10:19,"(-1.019, -0.75]","(-0.711, 0.579]",1
335.48,2023-03-02 16:06:18,Debit,Oklahoma City,Branch,45.0,Engineer,155.0,1.0,3023.16,2024-11-04 08:06:45,"(-0.33, 0.256]","(-0.711, 0.579]",1
38.139999999999986,2023-12-28 16:51:20,Debit,Albuquerque,Online,19.0,Student,174.0,1.0,1119.21,2024-11-04 08:09:59,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
360.02,2023-02-09 16:29:06,Debit,Dallas,Online,68.0,Retired,68.0,1.0,6400.59,2024-11-04 08:08:53,"(-0.33, 0.256]","(0.579, 1.981]",1
567.71,2023-02-06 18:39:23,Debit,Memphis,Online,63.0,Doctor,80.0,1.0,13884.24,2024-11-04 08:10:40,"(0.256, 2.051]","(0.579, 1.981]",1
218.19,2023-05-23 16:29:31,Debit,Austin,ATM,19.0,Student,185.0,1.0,620.8299999999999,2024-11-04 08:10:27,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
209.99,2023-09-07 17:19:21,Debit,Denver,ATM,19.0,Student,40.0,1.0,1938.0100000000002,2024-11-04 08:11:39,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",3
11.019999999999982,2023-11-13 16:32:53,Debit,Tucson,Branch,19.0,Student,280.0,1.0,964.79,2024-11-04 08:06:56,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
83.43,2023-05-30 16:28:48,Debit,New York,Online,56.0,Retired,109.0,1.0,1870.1599999999999,2024-11-04 08:11:40,"(-0.75, -0.33]","(0.579, 1.981]",2
344.97,2023-03-20 17:30:52,Debit,Austin,Online,34.0,Doctor,106.0,1.0,5577.94,2024-11-04 08:09:39,"(-0.33, 0.256]","(-0.711, 0.579]",1
172.29,2023-01-30 17:22:39,Debit,El Paso,ATM,36.0,Engineer,283.0,1.0,8700.8,2024-11-04 08:08:42,"(-0.75, -0.33]","(-0.711, 0.579]",1
195.54,2023-07-17 16:05:23,Debit,Omaha,Online,60.0,Retired,255.0,1.0,2794.66,2024-11-04 08:09:01,"(-0.75, -0.33]","(0.579, 1.981]",3
101.23000000000002,2023-08-04 18:34:01,Debit,Colorado Springs,Online,45.0,Engineer,87.0,1.0,6169.71,2024-11-04 08:06:42,"(-0.75, -0.33]","(-0.711, 0.579]",3
180.46,2023-03-13 16:26:30,Debit,Fresno,ATM,25.0,Student,34.0,1.0,831.75,2024-11-04 08:11:23,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",1
692.55,2023-03-07 16:51:37,Debit,Charlotte,Branch,53.0,Retired,109.0,1.0,2451.56,2024-11-04 08:12:17,"(0.256, 2.051]","(-0.711, 0.579]",1
147.31,2023-06-12 17:10:27,Credit,Mesa,Online,34.0,Doctor,92.0,1.0,13625.52,2024-11-04 08:07:58,"(-0.75, -0.33]","(-0.711, 0.579]",2
107.48000000000002,2023-02-07 17:38:18,Debit,Los Angeles,Branch,20.0,Student,103.0,1.0,1379.3900000000003,2024-11-04 08:12:07,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",1
81.50999999999999,2023-08-10 16:10:22,Debit,Washington,Branch,25.0,Student,97.0,1.0,865.4899999999998,2024-11-04 08:07:15,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
365.48,2023-05-22 17:59:02,Credit,Seattle,Online,76.0,Retired,216.0,1.0,7147.4,2024-11-04 08:10:38,"(-0.33, 0.256]","(0.579, 1.981]",2
491.1,2023-06-05 16:08:37,Credit,Houston,Online,35.0,Engineer,125.0,1.0,7833.85,2024-11-04 08:07:32,"(0.256, 2.051]","(-0.711, 0.579]",2
452.8,2023-11-24 16:45:11,Debit,Los Angeles,Branch,80.0,Retired,151.0,1.0,4840.67,2024-11-04 08:07:34,"(0.256, 2.051]","(0.579, 1.981]",0
645.04,2023-12-22 17:08:55,Debit,Memphis,Branch,70.0,Retired,78.0,1.0,7361.47,2024-11-04 08:07:29,"(0.256, 2.051]","(0.579, 1.981]",0
169.28,2023-03-27 18:08:06,Debit,Philadelphia,Branch,45.0,Doctor,114.0,1.0,5128.44,2024-11-04 08:11:54,"(-0.75, -0.33]","(-0.711, 0.579]",1
88.42000000000002,2023-10-18 16:28:19,Debit,El Paso,ATM,62.0,Doctor,91.0,1.0,12381.45,2024-11-04 08:09:15,"(-0.75, -0.33]","(0.579, 1.981]",0
155.53,2023-03-24 17:04:32,Debit,Baltimore,ATM,29.0,Engineer,66.0,1.0,4008.05,2024-11-04 08:08:36,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",1
39.24000000000001,2023-11-14 18:33:32,Debit,Dallas,ATM,77.0,Retired,106.0,1.0,6462.41,2024-11-04 08:11:18,"(-1.019, -0.75]","(0.579, 1.981]",0
78.76999999999998,2023-05-08 18:36:59,Credit,Las Vegas,ATM,48.0,Engineer,50.0,1.0,6470.57,2024-11-04 08:06:41,"(-0.75, -0.33]","(-0.711, 0.579]",2
26.5,2023-02-08 16:42:59,Debit,Indianapolis,Online,48.0,Engineer,179.0,1.0,4854.83,2024-11-04 08:07:24,"(-1.019, -0.75]","(-0.711, 0.579]",1
83.62,2023-06-22 17:18:09,Debit,Raleigh,ATM,48.0,Doctor,146.0,1.0,12652.22,2024-11-04 08:12:06,"(-0.75, -0.33]","(-0.711, 0.579]",2
142.78,2023-05-09 16:40:52,Debit,San Diego,Branch,68.0,Doctor,150.0,1.0,11705.88,2024-11-04 08:12:22,"(-0.75, -0.33]","(0.579, 1.981]",2
55.99000000000001,2023-11-13 16:16:24,Debit,El Paso,ATM,35.0,Doctor,95.0,1.0,932.6099999999997,2024-11-04 08:07:20,"(-1.019, -0.75]","(-0.711, 0.579]",0
774.48,2023-03-06 16:12:45,Debit,Louisville,Branch,61.0,Doctor,31.0,1.0,11613.58,2024-11-04 08:08:33,"(0.256, 2.051]","(0.579, 1.981]",1
105.37000000000003,2023-05-11 18:31:20,Debit,Sacramento,ATM,25.0,Student,160.0,1.0,1068.5500000000002,2024-11-04 08:09:44,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",2
118.82999999999998,2023-06-26 16:10:25,Debit,Virginia Beach,Online,28.0,Student,295.0,1.0,1616.3000000000002,2024-11-04 08:08:28,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",2
46.22000000000003,2023-11-13 16:41:09,Debit,San Jose,Branch,23.0,Student,217.0,1.0,471.27999999999975,2024-11-04 08:08:59,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
659.71,2023-05-05 16:10:24,Credit,San Jose,Branch,21.0,Student,148.0,1.0,106.85999999999967,2024-11-04 08:09:32,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
377.97,2023-11-17 16:50:08,Debit,Miami,Online,72.0,Retired,160.0,1.0,2457.1,2024-11-04 08:11:04,"(0.256, 2.051]","(0.579, 1.981]",0
114.1,2023-05-22 17:45:02,Debit,Boston,Branch,69.0,Retired,148.0,1.0,5882.12,2024-11-04 08:11:19,"(-0.75, -0.33]","(0.579, 1.981]",2
11.300000000000011,2023-12-01 16:33:43,Credit,Louisville,Online,55.0,Retired,41.0,1.0,1938.9899999999998,2024-11-04 08:09:25,"(-1.019, -0.75]","(-0.711, 0.579]",0
